subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-ea4844,A-c16b88,2024-06-03,Unknown,Pro,1970-01-01 00:00:00.000000023,1127,13524,False,False,False,False,monthly,True
S-a1d3ad,A-8ae05d,2024-06-09,Unknown,Basic,1970-01-01 00:00:00.000000086,0,0,True,False,False,False,monthly,True
S-19b415,A-f446b6,2023-05-28,Unknown,Basic,1970-01-01 00:00:00.000000030,570,6840,False,False,False,False,annual,True
S-4df6ec,A-c9bb3e,2024-11-02,Unknown,Basic,1970-01-01 00:00:00.000000010,190,2280,False,False,False,False,monthly,True
S-8dfd77,A-2922b6,2024-12-25,Unknown,Pro,1970-01-01 00:00:00.000000020,980,11760,False,True,False,False,annual,False
S-126e7e,A-0f7d77,2024-12-21,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,monthly,False
S-b608f5,A-977ca0,2024-07-25,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,False,annual,True
S-1c45b4,A-13466a,2024-04-20,Unknown,Basic,1970-01-01 00:00:00.000000065,0,0,True,False,False,False,monthly,True
S-4a8fda,A-e1462e,2024-11-20,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,annual,False
S-ccc10f,A-87aa7b,2024-11-19,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,annual,True
S-689032,A-410e86,2024-12-14,2024-12-25 00:00:00,Enterprise,1970-01-01 00:00:00.000000024,0,0,True,False,False,True,monthly,False
S-5e5ff0,A-832ec2,2024-09-04,Unknown,Pro,1970-01-01 00:00:00.000000006,0,0,True,False,False,False,annual,True
S-bf43b4,A-6f8ad2,2024-12-04,Unknown,Pro,1970-01-01 00:00:00.000000041,2009,24108,False,False,False,False,monthly,True
S-379d32,A-a8b49c,2024-10-13,Unknown,Enterprise,1970-01-01 00:00:00.000000022,4378,52536,False,True,False,False,annual,True
S-0adca9,A-b3fe05,2024-10-07,Unknown,Basic,1970-01-01 00:00:00.000000055,1045,12540,False,False,False,False,monthly,True
S-413a1d,A-7df7a7,2024-05-25,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,True,False,monthly,True
S-8451e7,A-82861f,2024-10-04,Unknown,Enterprise,1970-01-01 00:00:00.000000041,8159,97908,False,False,False,False,annual,True
S-9c0df6,A-883b7d,2024-04-24,2024-09-07 00:00:00,Pro,1970-01-01 00:00:00.000000041,2009,24108,False,False,False,True,monthly,True
S-be0fc9,A-e693b6,2024-08-31,Unknown,Enterprise,1970-01-01 00:00:00.000000055,0,0,True,False,False,False,annual,True
S-e3903e,A-6da850,2024-10-16,2024-12-08 00:00:00,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,True,annual,True
S-8fcce1,A-ccb686,2024-06-20,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,True,False,monthly,True
S-3279f1,A-c4ea60,2024-11-09,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,False,annual,True
S-0da40c,A-6e7827,2024-10-23,2024-10-30 00:00:00,Pro,1970-01-01 00:00:00.000000050,2450,29400,False,False,False,True,annual,False
S-343bab,A-f1f639,2023-08-18,Unknown,Enterprise,1970-01-01 00:00:00.000000005,995,11940,False,False,False,False,monthly,True
S-b2d7c6,A-c9bb3e,2024-08-20,Unknown,Enterprise,1970-01-01 00:00:00.000000028,0,0,True,True,False,False,monthly,True
S-d322a2,A-4c6f11,2024-08-01,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,monthly,True
S-b76de2,A-993085,2023-08-18,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,False,annual,True
S-64dcb7,A-f92792,2024-12-08,Unknown,Pro,1970-01-01 00:00:00.000000008,392,4704,False,False,False,False,annual,False
S-969f4c,A-b11cd0,2023-10-10,2024-10-23 00:00:00,Basic,1970-01-01 00:00:00.000000026,0,0,True,False,False,True,monthly,True
S-b2409c,A-dcc2f0,2024-01-16,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,monthly,True
S-430691,A-4814a3,2024-11-13,Unknown,Pro,1970-01-01 00:00:00.000000087,4263,51156,False,False,False,False,monthly,True
S-4bb483,A-9f9299,2024-10-06,Unknown,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,False,monthly,True
S-4ed473,A-bcf664,2023-11-20,2023-12-06 00:00:00,Enterprise,1970-01-01 00:00:00.000000012,2388,28656,False,False,False,True,annual,True
S-223221,A-2bc93d,2023-08-09,Unknown,Enterprise,1970-01-01 00:00:00.000000040,7960,95520,False,False,False,False,monthly,True
S-5eaab8,A-0f3e88,2024-12-11,2024-12-23 00:00:00,Pro,1970-01-01 00:00:00.000000007,343,4116,False,False,False,True,monthly,False
S-f5bd45,A-b7b7b7,2024-10-20,Unknown,Enterprise,1970-01-01 00:00:00.000000039,7761,93132,False,False,False,False,monthly,True
S-a6285f,A-039727,2024-12-08,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,annual,True
S-dc2418,A-35083d,2024-01-23,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,monthly,True
S-d0d19f,A-157070,2024-07-03,Unknown,Pro,1970-01-01 00:00:00.000000033,0,0,True,False,False,False,annual,True
S-e73303,A-ba6516,2024-06-28,Unknown,Enterprise,1970-01-01 00:00:00.000000038,7562,90744,False,False,False,False,monthly,True
S-7f15a3,A-53f4e3,2024-12-05,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-ee941d,A-241e75,2024-09-08,Unknown,Basic,1970-01-01 00:00:00.000000014,266,3192,False,False,False,False,annual,True
S-ccf11b,A-a0ca4e,2024-08-02,Unknown,Pro,1970-01-01 00:00:00.000000011,539,6468,False,False,False,False,annual,True
S-a9ec8b,A-e3bd71,2024-02-11,Unknown,Enterprise,1970-01-01 00:00:00.000000031,6169,74028,False,False,False,False,monthly,True
S-d959d3,A-3b5cd1,2024-12-24,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,False,False,False,annual,True
S-124336,A-9f0b68,2024-11-30,Unknown,Pro,1970-01-01 00:00:00.000000018,0,0,True,True,False,False,annual,True
S-5cb8a6,A-9779ad,2024-08-14,Unknown,Pro,1970-01-01 00:00:00.000000040,1960,23520,False,False,False,False,monthly,False
S-aced77,A-5c046d,2024-12-20,Unknown,Enterprise,1970-01-01 00:00:00.000000093,18507,222084,False,False,False,False,annual,True
S-a6e444,A-81edc3,2024-11-28,Unknown,Enterprise,1970-01-01 00:00:00.000000005,995,11940,False,False,False,False,monthly,False
S-4f7b91,A-5247b3,2024-06-19,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,True,False,False,annual,True
S-8f8c47,A-e6afc1,2023-08-27,Unknown,Pro,1970-01-01 00:00:00.000000028,0,0,True,False,False,False,monthly,True
S-b9ea73,A-b30291,2024-04-09,Unknown,Basic,1970-01-01 00:00:00.000000005,95,1140,False,False,False,False,monthly,True
S-97efb2,A-410e86,2024-11-16,2024-11-22 00:00:00,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,True,annual,True
S-76c7da,A-88c6ca,2024-11-22,Unknown,Enterprise,1970-01-01 00:00:00.000000011,0,0,True,False,False,False,annual,True
S-334ceb,A-bece89,2024-03-08,Unknown,Basic,1970-01-01 00:00:00.000000026,494,5928,False,False,False,False,monthly,False
S-09223a,A-e40f45,2024-06-04,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,monthly,True
S-2fcf09,A-d792a6,2024-09-27,Unknown,Enterprise,1970-01-01 00:00:00.000000058,0,0,True,False,False,False,monthly,True
S-e740b4,A-5c9849,2024-11-10,Unknown,Basic,1970-01-01 00:00:00.000000065,1235,14820,False,False,False,False,monthly,True
S-150c71,A-4437e4,2024-08-17,Unknown,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,True,False,False,monthly,True
S-6ba608,A-e7beab,2023-12-15,Unknown,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,False,False,False,monthly,True
S-e0bfb1,A-029f69,2024-08-04,2024-08-23 00:00:00,Pro,1970-01-01 00:00:00.000000021,1029,12348,False,False,False,True,annual,False
S-1e15d1,A-700ade,2024-11-17,2024-12-31 00:00:00,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,True,annual,True
S-7d9605,A-fb186e,2024-11-16,Unknown,Basic,1970-01-01 00:00:00.000000033,0,0,True,False,False,False,annual,False
S-0ae33f,A-075038,2023-07-14,Unknown,Pro,1970-01-01 00:00:00.000000103,5047,60564,False,False,False,False,annual,True
S-eff018,A-0532a9,2024-10-02,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,True,False,annual,True
S-08a3d4,A-faa28c,2024-09-11,Unknown,Basic,1970-01-01 00:00:00.000000049,931,11172,False,False,False,False,annual,True
S-48d1f2,A-e08cd3,2024-10-16,Unknown,Enterprise,1970-01-01 00:00:00.000000067,13333,159996,False,False,False,False,annual,False
S-92dbcc,A-faa28c,2024-12-25,Unknown,Pro,1970-01-01 00:00:00.000000048,2352,28224,False,False,False,False,monthly,True
S-da164e,A-9174e0,2024-12-21,Unknown,Pro,1970-01-01 00:00:00.000000037,1813,21756,False,False,False,False,monthly,True
S-3dc066,A-dcc3f1,2024-11-20,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,annual,False
S-4fd561,A-0dbdc6,2023-11-04,Unknown,Basic,1970-01-01 00:00:00.000000030,570,6840,False,False,False,False,monthly,True
S-feb4b0,A-a45270,2024-07-12,Unknown,Enterprise,1970-01-01 00:00:00.000000010,1990,23880,False,False,False,False,annual,True
S-3ba19e,A-075038,2024-08-10,Unknown,Basic,1970-01-01 00:00:00.000000049,0,0,True,False,False,False,annual,True
S-461988,A-02cd81,2024-03-28,Unknown,Basic,1970-01-01 00:00:00.000000044,836,10032,False,False,False,False,annual,False
S-0b6899,A-313be3,2024-01-31,Unknown,Enterprise,1970-01-01 00:00:00.000000047,9353,112236,False,False,False,False,annual,False
S-bff540,A-798a3f,2024-05-06,Unknown,Enterprise,1970-01-01 00:00:00.000000012,2388,28656,False,False,False,False,monthly,True
S-a57b2c,A-fd9422,2024-12-11,Unknown,Pro,1970-01-01 00:00:00.000000058,0,0,True,False,False,False,annual,True
S-e8776c,A-c222ab,2024-12-12,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,False,False,monthly,True
S-de9e50,A-67be94,2023-11-21,Unknown,Basic,1970-01-01 00:00:00.000000041,779,9348,False,False,False,False,annual,True
S-429220,A-18793f,2024-12-29,Unknown,Pro,1970-01-01 00:00:00.000000148,7252,87024,False,False,False,False,monthly,True
S-601f31,A-625d0b,2024-11-09,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,annual,True
S-8dd1f6,A-098560,2024-03-24,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,monthly,False
S-ff109c,A-df1e44,2024-04-09,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,annual,False
S-556071,A-9077b0,2024-12-20,2024-12-30 00:00:00,Pro,1970-01-01 00:00:00.000000063,0,0,True,False,False,True,monthly,True
S-f4019e,A-7988d1,2024-09-28,2024-11-16 00:00:00,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,True,monthly,False
S-246f9c,A-544d0a,2024-10-27,Unknown,Pro,1970-01-01 00:00:00.000000006,294,3528,False,False,True,False,monthly,True
S-5639de,A-eb1312,2024-12-13,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,annual,True
S-104053,A-2bc93d,2024-12-20,Unknown,Pro,1970-01-01 00:00:00.000000035,1715,20580,False,False,False,False,monthly,True
S-4bfe7b,A-9b9fe9,2023-10-16,Unknown,Basic,1970-01-01 00:00:00.000000011,0,0,True,False,False,False,monthly,True
S-deb65c,A-1f0636,2024-10-30,Unknown,Basic,1970-01-01 00:00:00.000000105,1995,23940,False,False,False,False,annual,True
S-cfb108,A-c608c8,2023-06-30,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,True,False,annual,True
S-e62fc9,A-0651a4,2024-12-23,Unknown,Pro,1970-01-01 00:00:00.000000016,784,9408,False,False,False,False,monthly,False
S-935e79,A-c4ea60,2024-02-19,Unknown,Basic,1970-01-01 00:00:00.000000058,0,0,True,False,False,False,annual,True
S-92e8cb,A-d4e0d4,2024-10-23,Unknown,Pro,1970-01-01 00:00:00.000000117,5733,68796,False,False,True,False,monthly,False
S-1f4db5,A-2e3bad,2024-09-29,Unknown,Enterprise,1970-01-01 00:00:00.000000061,12139,145668,False,False,False,False,annual,True
S-4893cd,A-9c18c4,2023-12-26,Unknown,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,False,False,False,monthly,True
S-0abdec,A-4a4c2d,2023-07-14,Unknown,Basic,1970-01-01 00:00:00.000000054,1026,12312,False,False,False,False,monthly,True
S-31428b,A-86cdb4,2024-12-14,Unknown,Basic,1970-01-01 00:00:00.000000052,988,11856,False,False,False,False,annual,True
S-381420,A-42b791,2024-10-25,2024-11-25 00:00:00,Basic,1970-01-01 00:00:00.000000027,513,6156,False,False,False,True,monthly,True
S-0a28cd,A-e5d6ab,2023-10-08,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,False,False,False,monthly,True
S-25ff39,A-798a3f,2024-03-24,Unknown,Basic,1970-01-01 00:00:00.000000042,798,9576,False,False,False,False,annual,True
S-a82639,A-89ee83,2024-10-25,Unknown,Enterprise,1970-01-01 00:00:00.000000040,7960,95520,False,False,False,False,monthly,True
S-ada718,A-f6b2fb,2024-11-18,Unknown,Basic,1970-01-01 00:00:00.000000023,437,5244,False,False,False,False,monthly,False
S-06e837,A-7c4956,2023-12-17,2024-03-29 00:00:00,Basic,1970-01-01 00:00:00.000000009,0,0,True,False,False,True,annual,True
S-b488bc,A-f45426,2024-11-15,Unknown,Pro,1970-01-01 00:00:00.000000011,0,0,True,False,False,False,monthly,True
S-d11408,A-781cc0,2024-11-30,Unknown,Enterprise,1970-01-01 00:00:00.000000012,0,0,True,False,False,False,monthly,True
S-36f26c,A-e36807,2024-12-17,Unknown,Basic,1970-01-01 00:00:00.000000063,1197,14364,False,False,False,False,monthly,True
S-7cc0ec,A-a6d261,2024-02-25,Unknown,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,False,False,monthly,False
S-cb8654,A-94d3da,2024-02-07,Unknown,Basic,1970-01-01 00:00:00.000000041,0,0,True,False,False,False,annual,True
S-934f6d,A-40a557,2024-11-23,Unknown,Pro,1970-01-01 00:00:00.000000016,784,9408,False,False,False,False,monthly,True
S-e9737c,A-3c1a3f,2023-12-28,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,False,monthly,True
S-7f0419,A-84ebe4,2023-06-22,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,False,annual,True
S-e002a1,A-940b8b,2024-06-07,Unknown,Basic,1970-01-01 00:00:00.000000045,0,0,True,False,False,False,annual,True
S-5f30ce,A-9077b0,2024-08-26,Unknown,Basic,1970-01-01 00:00:00.000000002,38,456,False,False,False,False,monthly,True
S-557f3e,A-b7ef83,2024-06-20,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-a3e1e3,A-05d3b3,2024-09-26,Unknown,Enterprise,1970-01-01 00:00:00.000000009,0,0,True,False,False,False,monthly,True
S-70a554,A-f19409,2023-08-09,Unknown,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,False,False,False,annual,True
S-b35b20,A-0b0d6d,2024-12-31,Unknown,Pro,1970-01-01 00:00:00.000000003,147,1764,False,True,False,False,monthly,True
S-95d1dd,A-c58f49,2024-09-13,Unknown,Enterprise,1970-01-01 00:00:00.000000070,13930,167160,False,False,False,False,monthly,True
S-540cee,A-202b67,2024-06-22,Unknown,Enterprise,1970-01-01 00:00:00.000000025,4975,59700,False,True,False,False,annual,True
S-635570,A-883b7d,2024-05-12,Unknown,Enterprise,1970-01-01 00:00:00.000000050,0,0,True,False,False,False,annual,False
S-172953,A-e60f9d,2024-12-11,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,False,False,False,monthly,True
S-0d0202,A-adc1f3,2024-09-04,2024-09-16 00:00:00,Enterprise,1970-01-01 00:00:00.000000050,9950,119400,False,False,False,True,annual,True
S-21f8b3,A-7f4db3,2024-09-07,Unknown,Enterprise,1970-01-01 00:00:00.000000004,0,0,True,False,False,False,monthly,False
S-8faa60,A-328bd0,2023-12-15,2024-01-11 00:00:00,Pro,1970-01-01 00:00:00.000000039,1911,22932,False,False,False,True,monthly,True
S-93cd57,A-6f8ad2,2024-08-16,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,annual,True
S-8ec197,A-7c4956,2023-11-02,2024-10-10 00:00:00,Basic,1970-01-01 00:00:00.000000051,0,0,True,False,False,True,monthly,True
S-842638,A-35083d,2024-05-04,2024-06-26 00:00:00,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,True,annual,True
S-763e52,A-bece89,2024-05-20,Unknown,Enterprise,1970-01-01 00:00:00.000000026,5174,62088,False,True,False,False,annual,False
S-ed4c45,A-4e44e8,2024-09-15,2024-09-21 00:00:00,Enterprise,1970-01-01 00:00:00.000000078,15522,186264,False,False,False,True,monthly,True
S-390955,A-98a59a,2023-09-02,Unknown,Pro,1970-01-01 00:00:00.000000056,2744,32928,False,False,False,False,monthly,True
S-3ab534,A-f446b6,2024-01-07,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,False,annual,False
S-9be237,A-a6d261,2024-09-20,Unknown,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,False,False,False,annual,True
S-021004,A-186a44,2024-07-05,Unknown,Basic,1970-01-01 00:00:00.000000020,380,4560,False,False,False,False,monthly,True
S-e36786,A-5b1bcd,2024-01-10,Unknown,Basic,1970-01-01 00:00:00.000000073,1387,16644,False,False,False,False,monthly,True
S-4691f1,A-c16cf7,2024-12-07,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,annual,True
S-d35d49,A-bc87bc,2024-09-11,2024-11-10 00:00:00,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,True,annual,True
S-374628,A-35083d,2024-07-17,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,monthly,False
S-36f84f,A-e08cd3,2024-12-08,Unknown,Pro,1970-01-01 00:00:00.000000067,3283,39396,False,False,False,False,monthly,False
S-e0cd01,A-0cc442,2024-10-21,Unknown,Basic,1970-01-01 00:00:00.000000045,855,10260,False,False,False,False,annual,False
S-edc542,A-1f0636,2024-04-09,Unknown,Enterprise,1970-01-01 00:00:00.000000105,20895,250740,False,False,False,False,annual,True
S-1bbdf0,A-781cc0,2024-10-08,Unknown,Basic,1970-01-01 00:00:00.000000016,304,3648,False,False,False,False,annual,True
S-a4d121,A-118d55,2024-10-26,Unknown,Enterprise,1970-01-01 00:00:00.000000008,1592,19104,False,True,False,False,monthly,True
S-5b4149,A-df10db,2023-10-23,Unknown,Basic,1970-01-01 00:00:00.000000007,133,1596,False,False,False,False,annual,True
S-ffe125,A-e89151,2024-04-15,2024-10-07 00:00:00,Basic,1970-01-01 00:00:00.000000020,380,4560,False,False,False,True,monthly,False
S-5aea91,A-427b69,2024-11-06,Unknown,Enterprise,1970-01-01 00:00:00.000000034,6766,81192,False,False,False,False,monthly,True
S-a5baf1,A-c7e58b,2023-12-16,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,monthly,False
S-5aacfa,A-f3ff05,2024-10-19,Unknown,Enterprise,1970-01-01 00:00:00.000000048,9552,114624,False,False,False,False,annual,True
S-69cc68,A-7f4db3,2023-10-12,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,annual,True
S-5cff9b,A-0f3e88,2024-11-07,Unknown,Pro,1970-01-01 00:00:00.000000007,0,0,True,True,False,False,monthly,False
S-573f93,A-50bb9f,2024-10-29,Unknown,Enterprise,1970-01-01 00:00:00.000000002,398,4776,False,False,False,False,monthly,True
S-ea2c98,A-1ac5e0,2024-11-30,Unknown,Pro,1970-01-01 00:00:00.000000033,1617,19404,False,False,False,False,monthly,True
S-b2f3f3,A-bc87bc,2024-12-15,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,monthly,True
S-5bc277,A-05d3b3,2023-07-12,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-d0429b,A-5247b3,2024-11-25,Unknown,Basic,1970-01-01 00:00:00.000000074,1406,16872,False,True,False,False,annual,True
S-d2a604,A-20736a,2024-10-03,Unknown,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,True,False,monthly,True
S-f586ed,A-de24d5,2024-12-06,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,monthly,True
S-f874e5,A-417d2f,2023-07-16,Unknown,Enterprise,1970-01-01 00:00:00.000000051,10149,121788,False,False,False,False,annual,True
S-28d401,A-d792a6,2023-09-03,2024-03-04 00:00:00,Basic,1970-01-01 00:00:00.000000005,95,1140,False,False,False,True,annual,True
S-fa05d7,A-180abf,2024-07-10,Unknown,Basic,1970-01-01 00:00:00.000000064,1216,14592,False,False,False,False,monthly,True
S-8ed77f,A-8b0451,2024-12-10,Unknown,Pro,1970-01-01 00:00:00.000000041,2009,24108,False,False,False,False,monthly,True
S-0d391c,A-f9cc74,2024-12-09,Unknown,Enterprise,1970-01-01 00:00:00.000000030,0,0,True,False,False,False,monthly,True
S-beaa35,A-781cc0,2024-11-01,Unknown,Pro,1970-01-01 00:00:00.000000012,0,0,True,False,False,False,monthly,False
S-d44108,A-7c83a1,2024-11-02,Unknown,Pro,1970-01-01 00:00:00.000000012,0,0,True,False,False,False,monthly,True
S-925f82,A-c7e58b,2024-07-08,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,annual,False
S-7d43e0,A-f9cc74,2024-10-12,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,monthly,True
S-dc1cf4,A-1986ca,2024-01-05,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,monthly,False
